user_id,order_id,relative_week,problem_id,score
328539,170417188,0,11893,10.0
328539,170417290,0,236309,10.0
328539,170417449,0,10264,10.0
328539,170417465,0,10265,10.0
328539,170417671,0,8928,10.0
328539,170515514,1,39162,10.0
328539,170515608,1,10597,10.0
328539,170515665,1,8949,10.0
328539,170515696,1,9424,10.0
328539,170516695,1,9180,10.0
328539,170516937,1,9428,10.0
328542,170383803,0,5965,10.0
328542,170383875,0,5961,10.0
328542,170383901,0,7012,10.0
328542,170397016,0,31277,10.0
328542,170792114,4,5969,10.0
328542,170792311,4,5968,10.0
328542,170792639,4,5962,10.0
328542,170793116,4,37374,10.0
328544,170383707,0,12450,10.0
328544,170383755,0,6473,10.0
328544,170585270,2,10264,0.0
328544,170585327,2,37876,0.0
328544,170585381,2,11893,10.0
328544,170585547,2,10265,10.0
328544,170585589,2,8928,0.0
328545,170404098,0,5965,10.0
328545,170409480,0,5961,10.0
328545,170459358,0,7012,10.0
328545,170713423,3,31277,10.0
328545,170713460,3,5962,10.0
328545,170868116,5,37374,10.0
328545,170870300,5,5968,10.0
328545,170870828,5,5969,10.0
328553,170391219,0,7159,10.0
328553,170397563,0,7014,10.0
328553,170405018,0,11899,10.0
328553,170409464,0,7183,10.0
328553,170413472,0,7182,10.0
328553,170419445,0,7185,10.0
328553,170431120,0,7184,10.0
328553,170543076,1,31277,10.0
328553,170557160,1,8585,10.0
328553,170575608,2,14247,10.0
328553,170589542,2,10195,10.0
328553,170589815,2,37570,10.0
328554,170642283,0,31277,10.0
328554,170810552,1,7183,10.0
328554,170811254,1,7182,10.0
328558,170409714,0,5965,10.0
328558,170409732,0,5961,10.0
328558,170409742,0,7012,10.0
328558,170684250,3,31277,10.0
328558,170684289,3,5962,10.0
328558,170684451,3,37374,10.0
328558,170725531,3,5969,10.0
328558,170725802,3,5968,10.0
328563,170385908,0,10765,10.0
328563,170386109,0,10767,10.0
328563,170386187,0,10763,10.0
328563,170386199,0,9244,10.0
328563,170386469,0,21257,10.0
328563,170399987,0,6465,10.0
328563,170400117,0,7195,10.0
328563,170400320,0,10265,10.0
328563,170400378,0,37876,10.0
328563,170400397,0,7165,10.0
328563,170652858,3,7166,10.0
328563,170652880,3,7167,10.0
328563,170653033,3,5968,10.0
328563,170653095,3,5976,10.0
328563,170653461,3,8949,10.0
328563,170653825,3,10597,10.0
328563,170653866,3,12450,10.0
328569,170386486,0,6473,10.0
328569,170386506,0,12450,10.0
328569,170573724,2,6402,10.0
328569,170636970,2,9428,10.0
328569,170637182,2,11893,10.0
328569,170637247,2,236309,10.0
328569,170637659,2,10265,10.0
328569,170638347,2,10264,10.0
328569,170638922,2,37876,10.0
328569,170639434,2,8928,10.0
328569,170738898,4,8949,10.0
328569,170739437,4,9424,10.0
328569,170739515,4,9180,10.0
328569,170740227,4,10597,10.0
328569,170751658,4,39162,10.0
328578,170434398,0,6473,10.0
328578,170434410,0,12450,10.0
328578,170434494,0,11893,10.0
328578,170434579,0,10265,10.0
328578,170434652,0,10264,10.0
328578,170434665,0,37876,10.0
328578,170434722,0,8928,10.0
328578,170434970,0,8949,10.0
328578,170437318,0,9424,0.0
328578,170437499,0,9180,10.0
328578,170437637,0,39162,0.0
328578,170438428,0,236309,0.0
328578,170786553,4,6402,10.0
328578,170786844,4,9428,0.0
328584,170388214,0,7182,10.0
328584,170388296,0,7183,10.0
328584,170492627,1,31277,10.0
328588,170446589,0,14442,10.0
328588,170453487,0,7158,10.0
328588,170502993,0,6039,10.0
328588,170503044,0,7155,0.0
328588,170600775,1,12450,10.0
328588,170600905,1,7020,10.0
328588,170600939,1,5965,10.0
328588,170600970,1,11898,10.0
328588,170601058,1,10265,10.0
328588,170601119,1,7195,10.0
328588,170602779,1,7157,10.0
328588,170602905,1,8946,10.0
328588,170602924,1,7167,10.0
328588,170603004,1,5968,10.0
328588,170603035,1,5969,10.0
328588,170603095,1,5976,10.0
328588,170603158,1,6473,10.0
328588,170603778,1,10597,0.0
328588,170605276,1,9428,10.0
328588,170619634,2,6022,10.0
328588,170619637,2,8928,0.0
328591,170390007,0,7182,10.0
328591,170550427,1,7183,10.0
328591,170571270,2,31277,10.0
328595,170395039,0,31277,10.0
328595,170395227,0,7012,10.0
328595,170395370,0,37374,10.0
328595,170396282,0,5962,10.0
328595,170465750,0,5965,10.0
328595,170465781,0,5961,10.0
328595,170509475,1,5968,10.0
328595,170509806,1,5969,10.0
328596,170390560,0,6402,10.0
328596,170390592,0,6473,10.0
328596,170390600,0,12450,10.0
328596,170390690,0,11893,10.0
328596,170423804,0,10264,10.0
328596,170423867,0,236309,10.0
328596,170431459,0,37876,10.0
328596,170431477,0,10265,10.0
328596,170439805,0,8949,10.0
328596,170439948,0,9424,10.0
328596,170491130,1,9180,10.0
328596,170491221,1,8928,10.0
328596,170541063,1,9428,10.0
328596,170541076,1,10597,10.0
328596,170541090,1,39162,10.0
328598,170390717,0,6402,10.0
328598,170390744,0,6473,10.0
328598,170390761,0,12450,10.0
328598,170412099,0,11893,10.0
328598,170412300,0,236309,10.0
328598,170441096,0,9428,10.0
328598,170441190,0,10265,10.0
328598,170441389,0,10264,10.0
328598,170441457,0,37876,10.0
328598,170557249,1,8928,10.0
328598,170558520,1,8949,10.0
328598,170617049,2,9424,10.0
328598,170617100,2,9180,10.0
328598,170617160,2,10597,10.0
328598,170623384,2,39162,10.0
328612,170392997,0,31277,10.0
328612,170752281,4,7183,10.0
328612,170752810,4,7182,10.0
328613,170392506,0,5965,10.0
328613,170392528,0,7020,10.0
328613,170399351,0,7012,10.0
328613,170479054,1,7014,10.0
328613,170485895,1,8946,10.0
328632,170397185,0,14442,10.0
328632,170397365,0,6039,10.0
328632,170398216,0,6022,10.0
328632,170398265,0,7195,10.0
328632,170398293,0,11898,10.0
328632,170398327,0,5965,10.0
328632,170398349,0,7020,10.0
328632,170398413,0,7157,10.0
328632,170398601,0,8946,10.0
328632,170398635,0,7167,10.0
328632,170398960,0,5968,10.0
328632,170398976,0,6473,10.0
328632,170398979,0,12450,10.0
328632,170403443,0,8928,10.0
328632,170794970,4,10265,10.0
328632,170795208,4,5969,10.0
328632,170795416,4,39162,10.0
328632,170807077,4,10597,10.0
328636,170395472,0,37570,10.0
328636,170395494,0,10195,10.0
328636,170395551,0,14247,10.0
328636,170395618,0,8585,10.0
328636,170395830,0,31277,10.0
328636,170396082,0,7184,10.0
328636,170396124,0,7185,10.0
328636,170396288,0,7182,10.0
328636,170396420,0,7183,10.0
328636,170534948,1,11899,10.0
328636,170534959,1,7014,10.0
328636,170534973,1,7159,10.0
328638,170395230,0,37570,10.0
328638,170395303,0,10195,10.0
328638,170532196,1,14247,10.0
328638,170532270,1,8585,10.0
328638,170532375,1,31277,10.0
328638,170532423,1,7184,10.0
328638,170533944,1,7185,10.0
328638,170533997,1,7182,10.0
328638,170534043,1,7183,10.0
328638,170534059,1,11899,10.0
328638,170534072,1,7014,10.0
328638,170534080,1,7159,10.0
328643,170462386,0,31277,10.0
328643,170773401,3,7183,10.0
328643,170773518,3,7182,10.0
328645,170411765,0,6402,10.0
328645,170411790,0,11893,10.0
328645,170411804,0,12450,10.0
328645,170411814,0,6473,10.0
328645,170411839,0,8949,10.0
328645,170687137,3,9428,10.0
328645,170687324,3,9424,10.0
328645,170719457,3,8928,10.0
328645,170742033,3,10265,10.0
328646,170653205,0,6402,10.0
328646,170714214,0,12450,10.0
328646,170722769,0,6473,10.0
328646,170814300,1,9424,0.0
328646,170814411,1,11893,0.0
328647,170397831,0,7159,10.0
328647,170397858,0,7014,10.0
328647,170397874,0,11899,10.0
328647,170397902,0,7183,10.0
328647,170397949,0,7182,10.0
328647,170495813,1,7185,10.0
328647,170495844,1,7184,10.0
328647,170729425,3,31277,10.0
328647,170729620,3,8585,10.0
328647,170730206,3,14247,10.0
328647,170730322,3,10195,10.0
328647,170730677,3,37570,10.0
328652,170398920,0,5965,10.0
328652,170405006,0,31277,10.0
328652,170405068,0,7012,10.0
328652,170441736,0,5961,10.0
328652,170716339,3,5962,10.0
328652,170716453,3,5969,0.0
328659,170622551,0,7182,10.0
328659,170693863,0,7183,10.0
328659,170837338,2,31277,10.0
328664,170401225,0,14442,10.0
328664,170429029,0,6039,10.0
328664,170446050,0,7195,10.0
328664,170446280,0,11898,10.0
328664,170446309,0,5965,10.0
328664,170446335,0,7020,10.0
328664,170446397,0,7157,10.0
328664,170448697,0,8946,10.0
328664,170448723,0,7167,10.0
328664,170448963,0,6473,10.0
328664,170449020,0,12450,10.0
328664,170482121,0,8928,10.0
328664,170568524,1,7158,10.0
328664,170603468,2,6022,10.0
328664,170603658,2,7155,10.0
328664,170603796,2,5976,10.0
328668,170539690,0,7182,10.0
328668,170539823,0,7183,10.0
328668,170776134,2,31277,10.0
328672,170438198,0,6402,10.0
328672,170438397,0,6473,10.0
328672,170438504,0,12450,10.0
328672,170482198,0,9428,10.0
328672,170541568,1,11893,10.0
328672,170541574,1,236309,10.0
328672,170541601,1,10265,10.0
328672,170541672,1,10264,10.0
328672,170541756,1,37876,10.0
328672,170649376,2,8928,10.0
328672,170650356,2,8949,10.0
328672,170650907,2,9424,10.0
328672,170651128,2,9180,10.0
328672,170732446,3,10597,10.0
328672,170766366,3,39162,10.0
328676,170403659,0,37570,10.0
328676,170436735,0,10195,10.0
328676,170437205,0,14247,10.0
328676,170437355,0,8585,10.0
328676,170452981,0,31277,10.0
328676,170453034,0,7184,10.0
328676,170453041,0,7185,10.0
328676,170503361,1,7182,10.0
328676,170677120,3,7183,10.0
328676,170677154,3,11899,10.0
328676,170677191,3,7014,10.0
328676,170677200,3,7159,10.0
328678,170564093,0,31277,10.0
328678,170741204,2,7183,10.0
328678,170741573,2,7182,10.0
328681,170779313,0,14442,10.0
328681,170779680,0,7158,10.0
328681,170779715,0,6039,10.0
328681,170780004,0,7155,10.0
328681,170797589,0,6022,10.0
328681,170797606,0,7195,10.0
328681,170797644,0,11898,10.0
328681,170797649,0,5965,10.0
328681,170797658,0,7020,10.0
328681,170797666,0,7157,10.0
328681,170797694,0,8946,10.0
328681,170797699,0,7167,10.0
328681,170805979,0,5968,10.0
328681,170820515,0,5969,10.0
328681,170820909,0,5976,10.0
328681,170820984,0,6473,10.0
328681,170821035,0,12450,10.0
328681,171232794,5,9428,0.0
328684,170405139,0,6402,10.0
328684,170405169,0,12450,10.0
328684,170409357,0,9424,10.0
328684,170411959,0,11893,10.0
328684,170439332,0,8949,10.0
328684,170456590,0,9180,10.0
328684,170511648,1,6473,10.0
328684,170549489,1,236309,10.0
328684,170549585,1,8928,10.0
328684,170614016,2,10265,10.0
328684,170634616,2,39162,10.0
328684,170636419,2,10597,10.0
328684,170637117,2,10264,10.0
328684,170639639,2,9428,10.0
328684,170709303,3,37876,10.0
328686,170405302,0,7159,10.0
328686,170405309,0,7014,10.0
328686,170405332,0,11899,10.0
328686,170423720,0,7183,10.0
328686,170423747,0,7182,10.0
328686,170423758,0,7185,10.0
328686,170423811,0,7184,10.0
328686,170423887,0,31277,10.0
328686,170709309,3,8585,10.0
328686,170709361,3,14247,10.0
328686,170709448,3,10195,10.0
328686,170760595,4,37570,10.0
328688,170406017,0,5965,10.0
328688,170406129,0,5961,10.0
328688,170406154,0,7012,10.0
328688,170425057,0,31277,10.0
328688,170425214,0,37374,10.0
328688,170864449,5,5962,10.0
328688,170866284,5,5968,10.0
328688,170867603,5,5969,10.0
328689,170407036,0,6473,10.0
328689,170408000,0,12450,10.0
328689,170414820,0,11893,10.0
328689,170430412,0,236309,10.0
328689,170440099,0,9428,10.0
328689,170515847,1,6402,10.0
328689,170515875,1,10265,10.0
328689,170515898,1,10264,10.0
328689,170516023,1,37876,10.0
328689,170516148,1,8928,10.0
328689,170520946,1,8949,10.0
328689,170567586,1,9424,10.0
328689,170567650,1,9180,10.0
328689,170584824,2,10597,10.0
328689,170585440,2,39162,10.0
328692,170407385,0,5969,10.0
328692,170451201,0,12450,10.0
328692,170451281,0,14442,10.0
328692,170495266,1,7167,10.0
328692,170546846,1,10597,10.0
328692,170546865,1,7158,10.0
328692,170546874,1,6039,10.0
328692,170546886,1,7155,10.0
328692,170546899,1,6022,10.0
328692,170546910,1,7195,10.0
328692,170599638,2,11898,10.0
328692,170599642,2,5965,10.0
328692,170599665,2,7020,10.0
328692,170652737,2,5976,10.0
328692,170653068,2,7157,10.0
328692,170655110,2,8946,10.0
328692,170695200,3,5968,10.0
328692,170695338,3,6473,10.0
328692,170705479,3,39162,10.0
328692,170713406,3,8928,10.0
328695,170407681,0,7159,10.0
328695,170407696,0,7014,10.0
328695,170407708,0,11899,10.0
328695,170474597,0,7183,10.0
328695,170474637,0,7182,10.0
328695,170474734,0,7185,10.0
328695,170581266,2,7184,10.0
328695,170683907,3,31277,10.0
328695,170829534,4,8585,10.0
328695,170829874,4,14247,10.0
328695,170829940,4,10195,10.0
328695,170830112,4,37570,10.0
328696,170408264,0,5968,0.0
328696,170408287,0,37374,10.0
328696,170408336,0,31277,10.0
328696,170408354,0,7012,10.0
328696,170408363,0,5961,10.0
328696,170408374,0,5965,10.0
328696,170408440,0,5962,0.0
328696,170518036,1,5969,0.0
328697,170408435,0,7182,10.0
328697,170511847,1,7183,10.0
328697,170626078,2,31277,10.0
328709,170451881,0,6402,10.0
328709,170473965,0,9428,10.0
328709,170488137,0,11893,10.0
328709,170488167,0,236309,10.0
328709,170488229,0,10265,10.0
328709,170542308,1,10264,10.0
328709,170542423,1,37876,10.0
328709,170542600,1,8928,10.0
328709,170634352,2,6473,10.0
328709,170634397,2,12450,10.0
328709,170634720,2,8949,10.0
328709,170879034,4,9424,10.0
328709,170879759,4,9180,10.0
328709,170881702,4,10597,10.0
328709,170882692,4,39162,10.0
328710,170417906,0,6402,10.0
328710,170417945,0,12450,10.0
328710,170418014,0,11893,10.0
328710,170443505,0,236309,10.0
328710,170443688,0,10265,10.0
328710,170443786,0,10264,10.0
328710,170443995,0,37876,10.0
328710,170472817,0,6473,10.0
328710,170480232,0,9428,10.0
328710,170527509,1,9180,10.0
328710,170527608,1,8949,10.0
328710,170630745,2,8928,10.0
328710,170633560,2,39162,10.0
328710,170634026,2,9424,0.0
328710,170635311,2,10597,0.0
328713,170946934,0,10597,10.0
328713,170998652,0,14442,10.0
328713,171118925,1,8928,10.0
328713,171118982,1,10265,10.0
328713,171119334,1,12450,10.0
328713,171119374,1,6473,10.0
328713,171119403,1,5976,10.0
328713,171119667,1,5969,10.0
328713,171119805,2,5968,10.0
328713,171119925,2,7158,10.0
328713,171119938,2,7167,10.0
328713,171119948,2,8946,10.0
328713,171120000,2,6039,10.0
328713,171120092,2,7157,10.0
328713,171120103,2,7020,10.0
328713,171120119,2,5965,10.0
328713,171120131,2,7155,10.0
328713,171120147,2,6022,10.0
328713,171120160,2,11898,10.0
328713,171120174,2,7195,10.0
328713,171120454,2,39162,10.0
328713,171234592,3,9428,10.0
328714,170614810,0,11893,10.0
328714,170787486,1,6402,10.0
328714,170787544,1,6473,10.0
328714,170787587,1,12450,10.0
328714,170788895,2,8928,10.0
328714,170789282,2,236309,10.0
328714,170801979,2,8949,10.0
328714,170928432,3,9180,10.0
328714,170990120,4,9424,10.0
328714,170992741,4,10597,10.0
328714,170993256,4,9428,10.0
328714,170993587,4,10264,10.0
328714,170993843,4,10265,10.0
328714,170999688,4,39162,10.0
328714,171023152,4,37876,10.0
328717,170412093,0,6473,10.0
328717,170412101,0,12450,10.0
328717,170478098,0,6402,0.0
328717,170506463,1,9428,10.0
328717,170506579,1,11893,10.0
328717,170506686,1,236309,10.0
328717,170546553,1,10265,0.0
328717,170671166,2,10264,10.0
328717,170685980,3,8928,10.0
328717,170714309,3,8949,10.0
328717,170714382,3,9424,10.0
328717,170714409,3,9180,10.0
328717,170714485,3,10597,10.0
328717,170714530,3,39162,10.0
328717,170767185,4,37876,10.0
328730,170714000,0,26902,10.0
328730,170774134,0,7158,10.0
328730,170937303,2,39885,10.0
328730,170947651,2,7035,10.0
328730,171107903,4,10765,10.0
328730,171111940,4,6937,10.0
328730,171112686,4,7155,10.0
328730,171149583,5,8864,10.0
328730,171160026,5,6039,10.0
328730,171176311,5,6921,10.0
328730,171176772,5,7196,10.0
328730,171177382,5,14442,10.0
328732,170415369,0,6402,10.0
328732,170415392,0,6473,10.0
328732,170415402,0,12450,10.0
328732,170587371,1,9428,10.0
328732,170587586,1,11893,10.0
328732,170588303,2,236309,10.0
328732,170588707,2,10265,10.0
328732,170588923,2,10264,10.0
328732,170595448,2,37876,10.0
328732,170640365,2,8928,10.0
328732,170654736,2,8949,10.0
328732,170655380,2,9424,10.0
328732,170655452,2,9180,10.0
328732,170672937,2,10597,10.0
328732,170686332,3,39162,10.0
328734,170518666,0,12450,10.0
328734,170518682,0,6473,10.0
328734,170548670,0,11893,10.0
328734,170548703,0,8949,10.0
328734,170548718,0,9424,10.0
328734,170548732,0,9180,10.0
328734,170585351,0,39162,10.0
328734,170764452,2,8928,10.0
328734,170839063,3,10265,10.0
328734,170839129,3,236309,10.0
328734,170887921,4,6402,10.0
328734,170985135,5,10597,10.0
328735,170415442,0,7159,10.0
328735,170415463,0,7014,10.0
328735,170484487,0,11899,10.0
328735,170484542,0,7183,10.0
328735,170484566,0,7182,10.0
328735,170484602,0,7185,10.0
328735,170526634,1,7184,10.0
328735,170602270,2,31277,10.0
328735,170641846,2,8585,10.0
328735,170678515,3,37570,10.0
328735,170798288,4,10195,10.0
328735,170798490,4,14247,10.0
328736,170415914,0,5965,10.0
328736,170415925,0,5961,10.0
328736,170668277,2,7012,10.0
328736,170735312,3,5969,10.0
328736,170793619,4,31277,10.0
328736,170793654,4,5962,10.0
328736,170805568,4,37374,10.0
328736,170805612,4,5968,10.0
328738,170451992,0,37570,10.0
328738,170452020,0,10195,10.0
328738,170452095,0,14247,10.0
328738,170546937,1,8585,10.0
328738,170654791,2,31277,10.0
328738,170654965,2,7159,10.0
328738,170687600,2,7014,10.0
328738,170687617,2,11899,10.0
328738,170696495,2,7183,10.0
328738,170696671,2,7182,10.0
328738,170697536,2,7184,10.0
328738,170704142,2,7185,10.0
328742,170443281,0,7185,10.0
328742,170621250,2,7184,10.0
328742,170810121,4,7159,10.0
328742,170810154,4,7014,10.0
328742,170810170,4,11899,10.0
328742,170810644,4,31277,10.0
328742,170810835,4,8585,10.0
328742,170812083,4,14247,10.0
328742,170812358,4,7183,10.0
328742,170815858,4,7182,10.0
328742,170820092,4,37570,10.0
328742,170831993,4,10195,10.0
328746,170417242,0,7159,10.0
328746,170417349,0,7014,10.0
328746,170417398,0,11899,10.0
328746,170430398,0,7183,10.0
328746,170430508,0,7182,10.0
328746,170430758,0,7185,10.0
328746,170430795,0,7184,10.0
328746,170492150,0,31277,10.0
328746,170492477,0,8585,10.0
328746,170494795,0,37570,10.0
328746,170494886,0,10195,10.0
328746,170517557,1,14247,10.0
328747,170417266,0,7159,10.0
328747,170417323,0,7014,10.0
328747,170417340,0,11899,10.0
328747,170417520,0,7183,10.0
328747,170417559,0,7182,10.0
328747,170506615,1,31277,10.0
328747,170554551,1,8585,10.0
328747,170554770,1,37570,10.0
328747,170560588,1,14247,10.0
328747,170807186,4,7185,10.0
328747,170807267,4,7184,10.0
328747,170807869,4,10195,10.0
328753,170428567,0,7159,10.0
328753,170428637,0,7014,10.0
328753,170428665,0,11899,10.0
328753,170428703,0,7183,10.0
328753,170428980,0,7182,10.0
328753,170429056,0,7185,10.0
328753,170429129,0,7184,10.0
328753,170430577,0,31277,10.0
328753,170508497,0,8585,10.0
328753,170508694,0,14247,10.0
328753,170509105,0,37570,10.0
328753,170538212,1,10195,10.0
328762,170420763,0,31277,10.0
328762,170453104,0,7183,10.0
328762,170555946,1,7182,10.0
328768,170471520,0,7183,10.0
328768,170471617,0,31277,10.0
328768,170612839,1,7182,10.0
328769,170422244,0,7159,10.0
328769,170422260,0,7014,10.0
328769,170422279,0,11899,10.0
328769,170422295,0,7183,10.0
328769,170436698,0,7182,10.0
328769,170436903,0,7185,10.0
328769,170437131,0,7184,10.0
328769,170519647,1,8585,10.0
328769,170519743,1,14247,10.0
328769,170558747,1,31277,10.0
328769,170558860,1,10195,10.0
328769,170558949,1,37570,10.0
328770,170457894,0,5965,10.0
328770,170457919,0,5961,10.0
328770,170457946,0,7012,10.0
328770,170810602,4,31277,10.0
328770,170811289,4,5962,10.0
328770,170811623,4,37374,10.0
328770,170870255,4,5969,10.0
328770,170871501,4,5968,10.0
328772,170422973,0,12450,10.0
328772,170423008,0,5965,10.0
328772,170431650,0,7020,10.0
328772,170466384,0,6473,10.0
328772,170655447,2,14442,10.0
328772,170712640,3,7158,10.0
328772,170712817,3,8928,10.0
328773,170424316,0,5965,10.0
328773,170424319,0,5961,10.0
328773,170424323,0,7012,10.0
328773,170654313,2,31277,10.0
328773,170654471,2,5962,10.0
328773,170654792,2,37374,10.0
328773,170655198,2,5968,10.0
328773,170655766,2,5969,10.0
328774,170422844,0,7159,10.0
328774,170430488,0,7014,10.0
328774,170430499,0,11899,10.0
328774,170430545,0,7183,10.0
328774,170430620,0,7182,10.0
328774,170440460,0,7185,10.0
328774,170440470,0,7184,10.0
328774,170468019,0,31277,10.0
328774,170475853,0,8585,10.0
328774,170511557,1,14247,10.0
328774,170511625,1,10195,10.0
328774,170522018,1,37570,10.0
328781,170423524,0,7159,10.0
328781,170423539,0,7014,10.0
328781,170423548,0,11899,10.0
328781,170423558,0,7183,10.0
328781,170423578,0,7182,10.0
328781,170423586,0,7185,10.0
328781,170423615,0,7184,10.0
328781,170672733,2,31277,10.0
328781,170673252,2,8585,10.0
328781,170673378,2,14247,10.0
328781,170673396,2,10195,10.0
328781,170673488,2,37570,10.0
328788,170424548,0,6402,10.0
328788,170424566,0,6473,10.0
328788,170424583,0,12450,10.0
328788,170715128,3,9428,10.0
328788,170815353,4,11893,10.0
328788,170815385,4,236309,10.0
328788,170815436,4,10265,10.0
328788,170815478,4,10264,10.0
328788,170815514,4,37876,10.0
328788,170838769,4,8928,10.0
328788,170840933,4,8949,10.0
328791,170425361,0,6402,10.0
328791,170425829,0,6473,10.0
328791,170425873,0,12450,10.0
328791,170770633,3,9428,0.0
328791,170771954,4,11893,10.0
328791,170772511,4,10265,10.0
328791,170772974,4,10264,10.0
328791,170773991,4,37876,10.0
328791,170774190,4,236309,10.0
328791,170774513,4,8928,10.0
328792,170496449,0,37055,10.0
328792,170496513,0,37002,10.0
328792,170993347,5,37980,10.0
328792,170993513,5,37570,10.0
328792,171000453,5,37876,10.0
328792,171000523,5,37374,10.0
328803,170426884,0,7182,10.0
328803,170427035,0,7183,10.0
328803,170754238,3,31277,10.0
328816,170496660,0,7182,10.0
328816,170496752,0,7183,10.0
328816,170629205,1,31277,10.0
328820,170480682,0,31277,10.0
328820,170738198,2,7183,10.0
328820,170738249,2,7182,10.0
328824,170429604,0,5965,10.0
328824,170524064,1,5968,10.0
328824,170524886,1,5969,10.0
328824,170524993,1,37374,10.0
328824,170525033,1,5962,10.0
328824,170525074,1,31277,10.0
328824,170525122,1,7012,10.0
328824,170525189,1,5961,10.0
328826,170499612,0,31277,10.0
328826,170581893,0,7183,10.0
328826,170597054,1,7182,10.0
328828,170431105,0,7182,10.0
328828,170705675,3,7183,10.0
328828,170705788,3,31277,10.0
328830,170432093,0,37570,10.0
328830,170432129,0,5976,0.0
328830,170432322,0,8946,10.0
328830,170432349,0,7195,10.0
328830,170432363,0,11898,10.0
328830,170664683,2,9423,0.0
328830,170665187,2,10265,0.0
328831,170431844,0,7159,10.0
328831,170431863,0,7014,10.0
328831,170431894,0,11899,10.0
328831,170431921,0,7183,10.0
328831,170431950,0,7182,10.0
328831,170432039,0,7185,10.0
328831,170432048,0,7184,10.0
328831,170763886,3,31277,10.0
328831,170764129,3,8585,10.0
328831,170764272,3,14247,10.0
328831,170764309,3,10195,10.0
328831,170778902,4,37570,10.0
328833,170455300,0,7182,10.0
328833,170457352,0,7183,10.0
328833,170541909,1,31277,10.0
328836,170438841,0,14442,10.0
328836,170453668,0,7158,10.0
328836,170461076,0,6039,10.0
328836,170607371,1,7155,10.0
328836,170755852,3,6022,10.0
328836,170755915,3,7195,10.0
328836,170757752,3,11898,10.0
328836,170757787,3,5965,10.0
328836,170757891,3,7020,10.0
328836,170758044,3,7157,10.0
328836,170758943,3,8946,10.0
328836,170758968,3,7167,10.0
328836,170761045,3,5968,10.0
328836,170814975,4,5969,10.0
328836,170815051,4,5976,10.0
328836,170815398,4,6473,10.0
328836,170815419,4,12450,10.0
328837,170812748,0,14442,10.0
328837,170909694,1,7158,10.0
328837,170909908,1,6039,10.0
328837,170944529,1,7155,10.0
328852,170434793,0,37570,10.0
328852,170434881,0,7159,10.0
328852,170434912,0,7014,10.0
328852,170434960,0,11899,10.0
328852,170435086,0,7183,10.0
328852,170435180,0,10195,10.0
328852,170435278,0,31277,10.0
328852,170435447,0,7182,10.0
328852,170435557,0,7185,10.0
328852,170435767,0,7184,10.0
328852,170439714,0,14247,10.0
328852,170751589,3,8585,10.0
328868,170443942,0,12450,10.0
328868,170444057,0,6473,10.0
328868,170574436,1,6402,10.0
328876,170436169,0,6402,10.0
328876,170436686,0,6473,10.0
328876,170436748,0,12450,10.0
328876,170946530,5,9428,10.0
328876,170946863,5,11893,10.0
328876,170947098,5,236309,10.0
328876,170948698,5,10265,10.0
328876,170949200,5,10264,10.0
328876,170949960,5,37876,10.0
328876,170950240,5,8928,10.0
328876,170951145,5,8949,10.0
328876,170951624,5,9424,10.0
328876,170951702,5,9180,10.0
328876,170952057,5,10597,10.0
328876,170952335,5,39162,10.0
328878,170436557,0,6402,10.0
328878,170436739,0,6473,10.0
328878,170436960,0,12450,10.0
328878,170457692,0,11893,10.0
328878,170488120,0,236309,10.0
328878,170493342,0,10265,10.0
328878,170493609,0,10264,10.0
328878,170493834,0,37876,10.0
328878,170583127,1,8928,10.0
328878,170592867,1,9180,10.0
328878,170602405,1,9428,10.0
328878,170608676,1,8949,10.0
328878,170752740,3,39162,10.0
328878,170753007,3,9424,10.0
328878,170780743,3,10597,10.0
328902,170438842,0,6402,10.0
328902,170438885,0,6473,10.0
328902,170438905,0,12450,10.0
328902,170556870,1,9428,10.0
328902,170571420,1,11893,10.0
328902,170571728,1,236309,10.0
328902,170571978,1,10265,10.0
328902,170572650,1,8928,10.0
328902,170587348,1,10264,10.0
328902,170587418,1,37876,10.0
328902,170587916,1,8949,10.0
328902,170588109,1,9424,10.0
328902,170588135,1,9180,10.0
328902,170588300,1,10597,10.0
328902,170757417,3,39162,10.0
328913,170439056,0,7182,10.0
328913,170439427,0,7183,10.0
328913,170715358,3,31277,10.0
328914,170438965,0,7159,10.0
328914,170438978,0,7014,10.0
328914,170439315,0,11899,10.0
328914,170439339,0,7183,10.0
328914,170439406,0,7182,10.0
328914,170563782,1,7185,10.0
328914,170564100,1,7184,10.0
328914,170565100,1,31277,10.0
328914,170574962,1,8585,10.0
328914,170575629,1,14247,10.0
328914,170576943,1,10195,10.0
328914,170577495,1,37570,10.0
328915,170439124,0,6402,10.0
328915,170439153,0,6473,10.0
328915,170439173,0,12450,10.0
328915,170441604,0,11893,10.0
328915,170441885,0,39162,10.0
328915,170455025,0,9180,10.0
328915,170953055,5,8949,10.0
328915,170953216,5,9424,10.0
328919,170440260,0,5965,10.0
328919,170440273,0,5961,10.0
328919,170440280,0,7012,10.0
328919,170713226,3,31277,10.0
328919,170713266,3,5962,10.0
328919,170713320,3,37374,10.0
328919,170713412,3,5968,10.0
328919,170713459,3,5969,10.0
328922,170483917,0,6402,10.0
328922,170483963,0,6473,10.0
328922,170483969,0,12450,10.0
328922,170505196,0,236309,10.0
328922,170940729,5,11893,10.0
328922,170941877,5,8928,10.0
328922,170946700,5,9428,10.0
